"";"Illness";"Gender";"Age";"Diagnosis";"Residency";"Year";"occurences";"Number of residence"
"6503";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"0-49 ";"Kun bidiagnose";"Nordland";"X2018";0;NA
"6504";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"0-49 ";"Kun bidiagnose";"Nordland";"X2019";1;NA
"6505";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"0-49 ";"Kun bidiagnose";"Troms og Finnmark";"X2012";4;NA
"6506";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"0-49 ";"Kun bidiagnose";"Troms og Finnmark";"X2013";1;NA
"6507";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"0-49 ";"Kun bidiagnose";"Troms og Finnmark";"X2014";2;NA
"6508";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"0-49 ";"Kun bidiagnose";"Troms og Finnmark";"X2015";0;NA
"6509";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"0-49 ";"Kun bidiagnose";"Troms og Finnmark";"X2016";1;NA
"6510";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"0-49 ";"Kun bidiagnose";"Troms og Finnmark";"X2017";3;NA
"6511";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"0-49 ";"Kun bidiagnose";"Troms og Finnmark";"X2018";3;NA
"6512";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"0-49 ";"Kun bidiagnose";"Troms og Finnmark";"X2019";1;NA
"6513";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Oslo";"X2012";133;NA
"6514";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Oslo";"X2013";144;NA
"6515";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Oslo";"X2014";160;NA
"6516";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Oslo";"X2015";169;NA
"6517";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Oslo";"X2016";172;NA
"6518";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Oslo";"X2017";133;NA
"6519";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Oslo";"X2018";126;NA
"6520";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Oslo";"X2019";119;NA
"6521";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Viken";"X2012";226;NA
"6522";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Viken";"X2013";211;NA
"6523";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Viken";"X2014";215;NA
"6524";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Viken";"X2015";203;NA
"6525";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Viken";"X2016";192;NA
"6526";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Viken";"X2017";199;NA
"6527";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Viken";"X2018";160;NA
"6528";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Viken";"X2019";174;NA
"6529";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Innlandet";"X2012";110;NA
"6530";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Innlandet";"X2013";114;NA
"6531";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Innlandet";"X2014";100;NA
"6532";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Innlandet";"X2015";101;NA
"6533";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Innlandet";"X2016";89;NA
"6534";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Innlandet";"X2017";82;NA
"6535";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Innlandet";"X2018";103;NA
"6536";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Innlandet";"X2019";76;NA
"6537";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Vestfold og Telemark";"X2012";77;NA
"6538";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Vestfold og Telemark";"X2013";72;NA
"6539";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Vestfold og Telemark";"X2014";74;NA
"6540";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Vestfold og Telemark";"X2015";65;NA
"6541";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Vestfold og Telemark";"X2016";76;NA
"6542";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Vestfold og Telemark";"X2017";63;NA
"6543";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Vestfold og Telemark";"X2018";76;NA
"6544";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Vestfold og Telemark";"X2019";73;NA
"6545";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Agder";"X2012";82;NA
"6546";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Agder";"X2013";77;NA
"6547";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Agder";"X2014";60;NA
"6548";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Agder";"X2015";49;NA
"6549";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Agder";"X2016";43;NA
"6550";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Agder";"X2017";59;NA
"6551";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Agder";"X2018";54;NA
"6552";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Agder";"X2019";52;NA
"6553";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Rogaland";"X2012";61;NA
"6554";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Rogaland";"X2013";48;NA
"6555";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Rogaland";"X2014";66;NA
"6556";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Rogaland";"X2015";44;NA
"6557";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Rogaland";"X2016";50;NA
"6558";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Rogaland";"X2017";57;NA
"6559";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Rogaland";"X2018";51;NA
"6560";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Rogaland";"X2019";40;NA
"6561";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Vestland";"X2012";96;NA
"6562";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Vestland";"X2013";98;NA
"6563";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Vestland";"X2014";66;NA
"6564";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Vestland";"X2015";67;NA
"6565";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Vestland";"X2016";66;NA
"6566";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Vestland";"X2017";66;NA
"6567";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Vestland";"X2018";46;NA
"6568";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Vestland";"X2019";76;NA
"6569";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"More og Romsdal";"X2012";51;NA
"6570";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"More og Romsdal";"X2013";57;NA
"6571";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"More og Romsdal";"X2014";34;NA
"6572";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"More og Romsdal";"X2015";52;NA
"6573";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"More og Romsdal";"X2016";48;NA
"6574";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"More og Romsdal";"X2017";56;NA
"6575";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"More og Romsdal";"X2018";54;NA
"6576";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"More og Romsdal";"X2019";58;NA
"6577";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Trondelag";"X2012";114;NA
"6578";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Trondelag";"X2013";105;NA
"6579";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Trondelag";"X2014";122;NA
"6580";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Trondelag";"X2015";108;NA
"6581";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Trondelag";"X2016";98;NA
"6582";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Trondelag";"X2017";93;NA
"6583";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Trondelag";"X2018";84;NA
"6584";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Trondelag";"X2019";73;NA
"6585";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Nordland";"X2012";68;NA
"6586";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Nordland";"X2013";68;NA
"6587";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Nordland";"X2014";60;NA
"6588";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Nordland";"X2015";49;NA
"6589";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Nordland";"X2016";48;NA
"6590";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Nordland";"X2017";56;NA
"6591";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Nordland";"X2018";69;NA
"6592";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Nordland";"X2019";40;NA
"6593";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Troms og Finnmark";"X2012";73;NA
"6594";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Troms og Finnmark";"X2013";45;NA
"6595";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Troms og Finnmark";"X2014";43;NA
"6596";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Troms og Finnmark";"X2015";56;NA
"6597";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Troms og Finnmark";"X2016";41;NA
"6598";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Troms og Finnmark";"X2017";57;NA
"6599";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Troms og Finnmark";"X2018";60;NA
"6600";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Hoveddiagnose";"Troms og Finnmark";"X2019";51;NA
"6601";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Oslo";"X2012";9;NA
"6602";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Oslo";"X2013";7;NA
"6603";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Oslo";"X2014";8;NA
"6604";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Oslo";"X2015";5;NA
"6605";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Oslo";"X2016";7;NA
"6606";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Oslo";"X2017";8;NA
"6607";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Oslo";"X2018";6;NA
"6608";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Oslo";"X2019";7;NA
"6609";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Viken";"X2012";19;NA
"6610";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Viken";"X2013";29;NA
"6611";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Viken";"X2014";35;NA
"6612";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Viken";"X2015";17;NA
"6613";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Viken";"X2016";32;NA
"6614";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Viken";"X2017";26;NA
"6615";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Viken";"X2018";13;NA
"6616";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Viken";"X2019";18;NA
"6617";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Innlandet";"X2012";14;NA
"6618";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Innlandet";"X2013";10;NA
"6619";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Innlandet";"X2014";13;NA
"6620";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Innlandet";"X2015";23;NA
"6621";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Innlandet";"X2016";15;NA
"6622";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Innlandet";"X2017";10;NA
"6623";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Innlandet";"X2018";10;NA
"6624";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Innlandet";"X2019";6;NA
"6625";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Vestfold og Telemark";"X2012";3;NA
"6626";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Vestfold og Telemark";"X2013";6;NA
"6627";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Vestfold og Telemark";"X2014";4;NA
"6628";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Vestfold og Telemark";"X2015";3;NA
"6629";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Vestfold og Telemark";"X2016";3;NA
"6630";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Vestfold og Telemark";"X2017";5;NA
"6631";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Vestfold og Telemark";"X2018";6;NA
"6632";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Vestfold og Telemark";"X2019";1;NA
"6633";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Agder";"X2012";11;NA
"6634";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Agder";"X2013";7;NA
"6635";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Agder";"X2014";4;NA
"6636";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Agder";"X2015";1;NA
"6637";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Agder";"X2016";4;NA
"6638";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Agder";"X2017";3;NA
"6639";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Agder";"X2018";4;NA
"6640";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Agder";"X2019";4;NA
"6641";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Rogaland";"X2012";7;NA
"6642";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Rogaland";"X2013";3;NA
"6643";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Rogaland";"X2014";1;NA
"6644";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Rogaland";"X2015";4;NA
"6645";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Rogaland";"X2016";2;NA
"6646";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Rogaland";"X2017";4;NA
"6647";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Rogaland";"X2018";3;NA
"6648";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Rogaland";"X2019";5;NA
"6649";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Vestland";"X2012";9;NA
"6650";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Vestland";"X2013";10;NA
"6651";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Vestland";"X2014";5;NA
"6652";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Vestland";"X2015";6;NA
"6653";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Vestland";"X2016";5;NA
"6654";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Vestland";"X2017";4;NA
"6655";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Vestland";"X2018";1;NA
"6656";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Vestland";"X2019";2;NA
"6657";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"More og Romsdal";"X2012";7;NA
"6658";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"More og Romsdal";"X2013";5;NA
"6659";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"More og Romsdal";"X2014";1;NA
"6660";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"More og Romsdal";"X2015";5;NA
"6661";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"More og Romsdal";"X2016";3;NA
"6662";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"More og Romsdal";"X2017";3;NA
"6663";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"More og Romsdal";"X2018";4;NA
"6664";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"More og Romsdal";"X2019";4;NA
"6665";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Trondelag";"X2012";8;NA
"6666";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Trondelag";"X2013";10;NA
"6667";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Trondelag";"X2014";7;NA
"6668";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Trondelag";"X2015";5;NA
"6669";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Trondelag";"X2016";5;NA
"6670";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Trondelag";"X2017";4;NA
"6671";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Trondelag";"X2018";1;NA
"6672";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Trondelag";"X2019";1;NA
"6673";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Nordland";"X2012";5;NA
"6674";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Nordland";"X2013";5;NA
"6675";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Nordland";"X2014";9;NA
"6676";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Nordland";"X2015";2;NA
"6677";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Nordland";"X2016";2;NA
"6678";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Nordland";"X2017";5;NA
"6679";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Nordland";"X2018";4;NA
"6680";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Nordland";"X2019";2;NA
"6681";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Troms og Finnmark";"X2012";8;NA
"6682";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Troms og Finnmark";"X2013";7;NA
"6683";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Troms og Finnmark";"X2014";3;NA
"6684";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Troms og Finnmark";"X2015";4;NA
"6685";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Troms og Finnmark";"X2016";3;NA
"6686";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Troms og Finnmark";"X2017";5;NA
"6687";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Troms og Finnmark";"X2018";4;NA
"6688";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"50-69 ";"Kun bidiagnose";"Troms og Finnmark";"X2019";3;NA
"6689";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Hoveddiagnose";"Oslo";"X2012";210;NA
"6690";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Hoveddiagnose";"Oslo";"X2013";200;NA
"6691";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Hoveddiagnose";"Oslo";"X2014";216;NA
"6692";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Hoveddiagnose";"Oslo";"X2015";204;NA
"6693";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Hoveddiagnose";"Oslo";"X2016";232;NA
"6694";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Hoveddiagnose";"Oslo";"X2017";184;NA
"6695";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Hoveddiagnose";"Oslo";"X2018";185;NA
"6696";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Hoveddiagnose";"Oslo";"X2019";195;NA
"6697";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Hoveddiagnose";"Viken";"X2012";320;NA
"6698";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Hoveddiagnose";"Viken";"X2013";308;NA
"6699";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Hoveddiagnose";"Viken";"X2014";267;NA
"6700";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Hoveddiagnose";"Viken";"X2015";322;NA
"6701";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Hoveddiagnose";"Viken";"X2016";295;NA
"6702";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Hoveddiagnose";"Viken";"X2017";287;NA
"6703";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Hoveddiagnose";"Viken";"X2018";281;NA
"6704";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Hoveddiagnose";"Viken";"X2019";305;NA
"6705";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Hoveddiagnose";"Innlandet";"X2012";169;NA
"6706";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Hoveddiagnose";"Innlandet";"X2013";189;NA
