"";"Illness";"Gender";"Age";"Diagnosis";"Residency";"Year";"occurences"
"6798";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Innlandet";"X2017";20
"6799";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Innlandet";"X2018";15
"6800";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Innlandet";"X2019";20
"6801";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Vestfold og Telemark";"X2012";18
"6802";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Vestfold og Telemark";"X2013";18
"6803";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Vestfold og Telemark";"X2014";11
"6804";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Vestfold og Telemark";"X2015";9
"6805";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Vestfold og Telemark";"X2016";7
"6806";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Vestfold og Telemark";"X2017";9
"6807";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Vestfold og Telemark";"X2018";10
"6808";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Vestfold og Telemark";"X2019";13
"6809";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Agder";"X2012";7
"6810";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Agder";"X2013";12
"6811";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Agder";"X2014";6
"6812";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Agder";"X2015";8
"6813";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Agder";"X2016";5
"6814";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Agder";"X2017";6
"6815";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Agder";"X2018";11
"6816";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Agder";"X2019";8
"6817";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Rogaland";"X2012";20
"6818";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Rogaland";"X2013";3
"6819";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Rogaland";"X2014";14
"6820";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Rogaland";"X2015";1
"6821";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Rogaland";"X2016";6
"6822";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Rogaland";"X2017";5
"6823";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Rogaland";"X2018";4
"6824";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Rogaland";"X2019";8
"6825";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Vestland";"X2012";19
"6826";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Vestland";"X2013";20
"6827";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Vestland";"X2014";25
"6828";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Vestland";"X2015";15
"6829";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Vestland";"X2016";14
"6830";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Vestland";"X2017";13
"6831";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Vestland";"X2018";11
"6832";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Vestland";"X2019";16
"6833";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"More og Romsdal";"X2012";16
"6834";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"More og Romsdal";"X2013";20
"6835";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"More og Romsdal";"X2014";21
"6836";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"More og Romsdal";"X2015";18
"6837";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"More og Romsdal";"X2016";16
"6838";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"More og Romsdal";"X2017";22
"6839";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"More og Romsdal";"X2018";16
"6840";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"More og Romsdal";"X2019";6
"6841";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Trondelag";"X2012";26
"6842";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Trondelag";"X2013";20
"6843";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Trondelag";"X2014";16
"6844";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Trondelag";"X2015";19
"6845";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Trondelag";"X2016";9
"6846";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Trondelag";"X2017";17
"6847";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Trondelag";"X2018";19
"6848";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Trondelag";"X2019";15
"6849";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Nordland";"X2012";9
"6850";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Nordland";"X2013";9
"6851";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Nordland";"X2014";8
"6852";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Nordland";"X2015";10
"6853";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Nordland";"X2016";6
"6854";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Nordland";"X2017";14
"6855";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Nordland";"X2018";12
"6856";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Nordland";"X2019";9
"6857";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Troms og Finnmark";"X2012";12
"6858";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Troms og Finnmark";"X2013";17
"6859";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Troms og Finnmark";"X2014";8
"6860";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Troms og Finnmark";"X2015";14
"6861";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Troms og Finnmark";"X2016";9
"6862";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Troms og Finnmark";"X2017";12
"6863";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Troms og Finnmark";"X2018";8
"6864";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"70-89 ";"Kun bidiagnose";"Troms og Finnmark";"X2019";6
"6865";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Oslo";"X2012";45
"6866";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Oslo";"X2013";41
"6867";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Oslo";"X2014";41
"6868";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Oslo";"X2015";33
"6869";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Oslo";"X2016";36
"6870";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Oslo";"X2017";31
"6871";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Oslo";"X2018";26
"6872";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Oslo";"X2019";26
"6873";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Viken";"X2012";50
"6874";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Viken";"X2013";33
"6875";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Viken";"X2014";34
"6876";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Viken";"X2015";48
"6877";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Viken";"X2016";36
"6878";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Viken";"X2017";40
"6879";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Viken";"X2018";50
"6880";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Viken";"X2019";42
"6881";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Innlandet";"X2012";22
"6882";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Innlandet";"X2013";21
"6883";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Innlandet";"X2014";28
"6884";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Innlandet";"X2015";18
"6885";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Innlandet";"X2016";22
"6886";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Innlandet";"X2017";27
"6887";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Innlandet";"X2018";29
"6888";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Innlandet";"X2019";27
"6889";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Vestfold og Telemark";"X2012";16
"6890";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Vestfold og Telemark";"X2013";21
"6891";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Vestfold og Telemark";"X2014";24
"6892";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Vestfold og Telemark";"X2015";23
"6893";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Vestfold og Telemark";"X2016";19
"6894";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Vestfold og Telemark";"X2017";13
"6895";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Vestfold og Telemark";"X2018";14
"6896";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Vestfold og Telemark";"X2019";26
"6897";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Agder";"X2012";14
"6898";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Agder";"X2013";22
"6899";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Agder";"X2014";19
"6900";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Agder";"X2015";8
"6901";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Agder";"X2016";14
"6902";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Agder";"X2017";17
"6903";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Agder";"X2018";14
"6904";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Agder";"X2019";11
"6905";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Rogaland";"X2012";16
"6906";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Rogaland";"X2013";9
"6907";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Rogaland";"X2014";9
"6908";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Rogaland";"X2015";7
"6909";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Rogaland";"X2016";14
"6910";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Rogaland";"X2017";11
"6911";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Rogaland";"X2018";15
"6912";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Rogaland";"X2019";12
"6913";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Vestland";"X2012";40
"6914";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Vestland";"X2013";32
"6915";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Vestland";"X2014";33
"6916";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Vestland";"X2015";28
"6917";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Vestland";"X2016";30
"6918";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Vestland";"X2017";34
"6919";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Vestland";"X2018";38
"6920";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Vestland";"X2019";27
"6921";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"More og Romsdal";"X2012";11
"6922";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"More og Romsdal";"X2013";24
"6923";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"More og Romsdal";"X2014";18
"6924";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"More og Romsdal";"X2015";18
"6925";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"More og Romsdal";"X2016";27
"6926";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"More og Romsdal";"X2017";14
"6927";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"More og Romsdal";"X2018";29
"6928";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"More og Romsdal";"X2019";21
"6929";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Trondelag";"X2012";28
"6930";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Trondelag";"X2013";13
"6931";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Trondelag";"X2014";15
"6932";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Trondelag";"X2015";11
"6933";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Trondelag";"X2016";22
"6934";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Trondelag";"X2017";27
"6935";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Trondelag";"X2018";14
"6936";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Trondelag";"X2019";21
"6937";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Nordland";"X2012";16
"6938";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Nordland";"X2013";20
"6939";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Nordland";"X2014";15
"6940";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Nordland";"X2015";15
"6941";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Nordland";"X2016";21
"6942";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Nordland";"X2017";22
"6943";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Nordland";"X2018";17
"6944";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Nordland";"X2019";16
"6945";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Troms og Finnmark";"X2012";13
"6946";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Troms og Finnmark";"X2013";10
"6947";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Troms og Finnmark";"X2014";13
"6948";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Troms og Finnmark";"X2015";10
"6949";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Troms og Finnmark";"X2016";8
"6950";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Troms og Finnmark";"X2017";10
"6951";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Troms og Finnmark";"X2018";8
"6952";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Hoveddiagnose";"Troms og Finnmark";"X2019";5
"6953";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Oslo";"X2012";2
"6954";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Oslo";"X2013";8
"6955";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Oslo";"X2014";3
"6956";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Oslo";"X2015";4
"6957";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Oslo";"X2016";2
"6958";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Oslo";"X2017";2
"6959";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Oslo";"X2018";5
"6960";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Oslo";"X2019";4
"6961";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Viken";"X2012";7
"6962";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Viken";"X2013";5
"6963";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Viken";"X2014";14
"6964";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Viken";"X2015";6
"6965";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Viken";"X2016";7
"6966";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Viken";"X2017";9
"6967";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Viken";"X2018";3
"6968";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Viken";"X2019";4
"6969";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Innlandet";"X2012";5
"6970";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Innlandet";"X2013";9
"6971";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Innlandet";"X2014";5
"6972";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Innlandet";"X2015";3
"6973";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Innlandet";"X2016";5
"6974";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Innlandet";"X2017";5
"6975";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Innlandet";"X2018";6
"6976";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Innlandet";"X2019";5
"6977";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Vestfold og Telemark";"X2012";5
"6978";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Vestfold og Telemark";"X2013";3
"6979";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Vestfold og Telemark";"X2014";1
"6980";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Vestfold og Telemark";"X2015";3
"6981";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Vestfold og Telemark";"X2016";2
"6982";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Vestfold og Telemark";"X2017";1
"6983";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Vestfold og Telemark";"X2018";2
"6984";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Vestfold og Telemark";"X2019";2
"6985";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Agder";"X2012";2
"6986";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Agder";"X2013";0
"6987";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Agder";"X2014";3
"6988";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Agder";"X2015";1
"6989";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Agder";"X2016";3
"6990";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Agder";"X2017";1
"6991";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Agder";"X2018";1
"6992";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Agder";"X2019";2
"6993";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Rogaland";"X2012";6
"6994";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Rogaland";"X2013";2
"6995";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Rogaland";"X2014";5
"6996";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Rogaland";"X2015";1
"6997";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Rogaland";"X2016";3
"6998";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Rogaland";"X2017";1
"6999";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Rogaland";"X2018";4
"7000";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Rogaland";"X2019";1
"7001";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Vestland";"X2012";4
"7002";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Vestland";"X2013";10
"7003";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Vestland";"X2014";10
"7004";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Vestland";"X2015";6
"7005";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Vestland";"X2016";7
"7006";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Vestland";"X2017";2
"7007";"Forbigaaende cerebrale iskemiske anfall";"Kvinne";"90+ ";"Kun bidiagnose";"Vestland";"X2018";6
